,Day since activation,"t_half = 25.000 
t_max = 14.000","t_half = 25.000 
t_max = 17.500","t_half = 25.000 
t_max = 21.000","t_half = 25.000 
t_max = 24.500","t_half = 25.000 
t_max = 28.000","t_half = 28.143 
t_max = 14.000","t_half = 28.143 
t_max = 17.500","t_half = 28.143 
t_max = 21.000","t_half = 28.143 
t_max = 24.500","t_half = 28.143 
t_max = 28.000","t_half = 31.286 
t_max = 14.000","t_half = 31.286 
t_max = 17.500","t_half = 31.286 
t_max = 21.000","t_half = 31.286 
t_max = 24.500","t_half = 31.286 
t_max = 28.000","t_half = 34.429 
t_max = 14.000","t_half = 34.429 
t_max = 17.500","t_half = 34.429 
t_max = 21.000","t_half = 34.429 
t_max = 24.500","t_half = 34.429 
t_max = 28.000","t_half = 37.571 
t_max = 14.000","t_half = 37.571 
t_max = 17.500","t_half = 37.571 
t_max = 21.000","t_half = 37.571 
t_max = 24.500","t_half = 37.571 
t_max = 28.000","t_half = 40.714 
t_max = 14.000","t_half = 40.714 
t_max = 17.500","t_half = 40.714 
t_max = 21.000","t_half = 40.714 
t_max = 24.500","t_half = 40.714 
t_max = 28.000","t_half = 43.857 
t_max = 14.000","t_half = 43.857 
t_max = 17.500","t_half = 43.857 
t_max = 21.000","t_half = 43.857 
t_max = 24.500","t_half = 43.857 
t_max = 28.000","t_half = 47.000 
t_max = 14.000","t_half = 47.000 
t_max = 17.500","t_half = 47.000 
t_max = 21.000","t_half = 47.000 
t_max = 24.500","t_half = 47.000 
t_max = 28.000","t_half = 50.143 
t_max = 14.000","t_half = 50.143 
t_max = 17.500","t_half = 50.143 
t_max = 21.000","t_half = 50.143 
t_max = 24.500","t_half = 50.143 
t_max = 28.000","t_half = 53.286 
t_max = 14.000","t_half = 53.286 
t_max = 17.500","t_half = 53.286 
t_max = 21.000","t_half = 53.286 
t_max = 24.500","t_half = 53.286 
t_max = 28.000","t_half = 56.429 
t_max = 14.000","t_half = 56.429 
t_max = 17.500","t_half = 56.429 
t_max = 21.000","t_half = 56.429 
t_max = 24.500","t_half = 56.429 
t_max = 28.000","t_half = 59.571 
t_max = 14.000","t_half = 59.571 
t_max = 17.500","t_half = 59.571 
t_max = 21.000","t_half = 59.571 
t_max = 24.500","t_half = 59.571 
t_max = 28.000","t_half = 62.714 
t_max = 14.000","t_half = 62.714 
t_max = 17.500","t_half = 62.714 
t_max = 21.000","t_half = 62.714 
t_max = 24.500","t_half = 62.714 
t_max = 28.000","t_half = 65.857 
t_max = 14.000","t_half = 65.857 
t_max = 17.500","t_half = 65.857 
t_max = 21.000","t_half = 65.857 
t_max = 24.500","t_half = 65.857 
t_max = 28.000","t_half = 69.000 
t_max = 14.000","t_half = 69.000 
t_max = 17.500","t_half = 69.000 
t_max = 21.000","t_half = 69.000 
t_max = 24.500","t_half = 69.000 
t_max = 28.000"
520,521,9.683945073405369e-07,1.1869766164122062e-06,1.509382987275577e-06,2.0296450013238924e-06,3.0047254578588043e-06,4.477593136247584e-06,5.2973077429352595e-06,6.4179835443436055e-06,8.035092850587794e-06,1.0561572703836096e-05,1.5271261643217434e-05,1.7623806880446393e-05,2.0681639570517468e-05,2.4801350774853888e-05,3.063172886495561e-05,4.171499965383694e-05,4.72626466721393e-05,5.4217836247934004e-05,6.316231103528045e-05,7.505560485885592e-05,9.643884857053098e-05,0.0001077213479230738,0.00012148829649180306,0.00013860672864175738,0.00016041077402744475,0.000196062680929696,0.0002165353154875429,0.00024099451155187537,0.0002706423292485204,0.0003072352004283919,0.00036027596546877634,0.00039424079689311163,0.00043413934939224013,0.00048154418706460944,0.0005386632914277165,0.0006105556397118711,0.0006630115283856086,0.0007237841440008516,0.0007948364754169089,0.0008788390563440165,0.000968807395817618,0.0010452526877086765,0.0011328007029680405,0.0012338098498982028,0.0013514079132984406,0.0014561398164457922,0.0015623592229986995,0.0016828206620706642,0.0018202698741314348,0.0019782731502473432,0.002091887947102526,0.002233747658296588,0.002393282238425485,0.002573606028190468,0.0027786947889653023,0.0028929255951019484,0.003076192097455679,0.0032807956838440426,0.0035101924986006743,0.0037687314803216327,0.003873253969027574,0.004103444557043723,0.004358799761323206,0.004643085105467356,0.004960981840716878,0.005043826229643694,0.0053260935952867,0.005637457607770895,0.005981957256652378,0.00636456290796627,0.006412556822489851,0.006751606397098811,0.00712373359815172,0.0075332132565022756,0.007985261097589725
521,522,9.419137086116567e-07,1.1545186784160276e-06,1.4681088301146944e-06,1.974144262676304e-06,2.9225669618585777e-06,4.368658840152841e-06,5.168430805568529e-06,6.261841952538227e-06,7.839608992584608e-06,1.0304623258450314e-05,1.4936641404306734e-05,1.723763823199879e-05,2.0228468422262984e-05,2.4257909498375848e-05,2.996053379661805e-05,4.088355330097419e-05,4.632062688241658e-05,5.3137188457390206e-05,6.190338562273683e-05,7.35596271746031e-05,9.467598044473619e-05,0.00010575223968986678,0.0001192675332960887,0.00013607304654615992,0.0001574785216764953,0.0001927530317366967,0.00021288007661821325,0.0002369263875881878,0.0002660737333161308,0.00030204889608790003,0.00035462668679992566,0.0003880589353820863,0.0004273318617968934,0.00047399337167631817,0.0005302168244590426,0.0006016173518074885,0.0006533053074629226,0.0007131882365373488,0.000783200390526212,0.0008659732076051207,0.0009555072756656601,0.001030903100375118,0.0011172492264591499,0.0012168716851823295,0.001332855322041636,0.0014373208342971756,0.0015421674735559125,0.0016610720829567916,0.0017967449173380981,0.0019527061774339343,0.0020663491640378812,0.0022064769830458363,0.0023640638876126344,0.002542186197057134,0.0027447711347291684,0.002859459847658626,0.0030406062987766882,0.0032428430037078643,0.0034695861256491857,0.003725134294097526,0.0038306806847676384,0.004058341108375273,0.004310889548681627,0.0045920501401336055,0.004906452679499432,0.004991018290551026,0.005270330368447376,0.005578434456608589,0.005919327257108051,0.006297927097156609,0.006348461247759792,0.0066841219124615,0.007052529582056923,0.007457916359085913,0.007905445836128872
522,523,9.161570287165826e-07,1.1229483044412436e-06,1.4279633169518053e-06,1.9201611940507677e-06,2.8426548349311397e-06,4.262374780581292e-06,5.042689284490803e-06,6.109499092300657e-06,7.648881014726225e-06,1.0053925048715247e-05,1.4609353284176045e-05,1.685993121877311e-05,1.978522705200846e-05,2.3726375977390903e-05,2.93040457911685e-05,4.0068678997576206e-05,4.539738304678677e-05,5.2078079697689724e-05,6.0669552597858393e-05,7.20934667067161e-05,9.294533692629647e-05,0.0001038191260604116,0.00011708736486805055,0.00013358567926532287,0.00015459986986387234,0.00018949925129816293,0.0002092865402529845,0.00023292693586303938,0.00026158225787280666,0.00029695013950453844,0.00034906599119666204,0.00038197400805961497,0.00042063111847023815,0.00046656095624915194,0.000521902801644978,0.0005928099168270091,0.0006437411816932872,0.000702747448878426,0.0007717346532174035,0.0008532957096940328,0.0009423897441240083,0.0010167505090972165,0.0011019112459526655,0.0012001660534000892,0.001314557427119635,0.0014187450664917888,0.0015222366799416932,0.0016396045799576414,0.0017735239943586429,0.0019274696292126785,0.0020411221708285807,0.0021795392414305694,0.0023352022486035633,0.0025111499544675144,0.0027112616369240686,0.0028263812364257303,0.0030054321613423463,0.0032053293652153352,0.003429449492612225,0.0036820414459130426,0.0037885753493040308,0.004013733419075204,0.004263505946254109,0.00454157613106653,0.004852522881375532,0.004938763240932388,0.005215150972404846,0.005520029267055133,0.0058573529822161475,0.006231988951111438,0.006285006328982379,0.006617311957024938,0.00698203727308006,0.007383372078457039,0.00782642835396218
523,524,8.911046665877223e-07,1.0922412240030118e-06,1.388915584957435e-06,1.8676542947139553e-06,2.764927661433343e-06,4.158676480560291e-06,4.920006898906563e-06,5.9608625451960694e-06,7.462793212340647e-06,9.809325991077344e-06,1.428923662318927e-05,1.6490500431438655e-05,1.9351697880829177e-05,2.320648929200401e-05,2.8661942591124008e-05,3.927004643631473e-05,4.4492540930593795e-05,5.104008066165808e-05,5.946031182941233e-05,7.065652915063002e-05,9.124632896075882e-05,0.00010192134906605125,0.00011494704914965815,0.00013114378018077305,0.00015177383879065107,0.00018630039651784991,0.0002057536648186111,0.00022899499715011654,0.00025716660108097636,0.00029193745282254105,0.0003435924896392588,0.00037598449495685057,0.0004140354456172446,0.0004592450842219212,0.0005137191462054721,0.0005841314191364904,0.000634317070861067,0.0006924595101328111,0.0007604367696707034,0.000840803805230726,0.0009294522945536072,0.0010027922094455663,0.0010867838305022544,0.0011836897622596288,0.001296510731973814,0.0014004093697556623,0.0015025634695931725,0.0016184145204780997,0.0017506031758953125,0.0019025592352144617,0.0020162031609927845,0.00215293036883542,0.0023066929664874894,0.002480492617386543,0.0026781612393273384,0.002793685282960174,0.0029706649230007123,0.0031682496894744243,0.003389777165476087,0.003639447101518772,0.0037469328191276274,0.003969616039951523,0.004216643165748298,0.004491656912455472,0.004799185858381786,0.004887055292136006,0.005160549294557336,0.0054622355691653895,0.005796027566659359,0.006166741165408138,0.006222185662594627,0.006551169788652093,0.00691224955747882,0.007309572891967994,0.0077482006770281595
524,525,8.667373626187239e-07,1.0623738302941806e-06,1.3509356152478111e-06,1.8165831987704279e-06,2.6893257046316103e-06,4.0575010317620964e-06,4.80030922383759e-06,5.8158421412157195e-06,7.281232695707119e-06,9.57067770192608e-06,1.397613428204598e-05,1.6129164523309822e-05,1.8927668097337995e-05,2.2697994239534648e-05,2.8033909000222005e-05,3.848733189341231e-05,4.360573375827396e-05,5.0022770598896125e-05,5.827517315457741e-05,6.924823204721448e-05,8.957837826137792e-05,0.00010005826276556375,0.00011284585764744005,0.0001287465181499246,0.00014899946656828523,0.00018315554021951209,0.00020228042632419434,0.0002251294317915028,0.0002528254830788247,0.00028700938313318443,0.00033820481488840284,0.0003700888999386965,0.00040754319568869275,0.0004520439281450962,0.0005056638139252596,0.0005755799711460967,0.0006250309252041428,0.0006823221826541627,0.0007493042825748458,0.0008284947772021021,0.0009166924547274019,0.0009890255341180958,0.00107186408939862,0.001167439663293973,0.0012787117880475034,0.0013823106414381343,0.0014831445135340925,0.0015974983188702897,0.0017279785834321392,0.0018779707802599236,0.0019915883745200355,0.002126646350267824,0.002278531739520499,0.002450209559951927,0.002645464947445138,0.002761367560626089,0.0029362998766890476,0.003131598956346392,0.0033505637730884526,0.0035973454941566696,0.0037057480072647353,0.003925983581707613,0.0041702954824944715,0.004442286386261943,0.004746435094967105,0.004835888716116228,0.005106519286300897,0.00540504696073336,0.005735344216998998,0.006102176512100063,0.006159992909039221,0.006485688732595763,0.006843159392615035,0.007236511352162403,0.007670754910968634
525,526,8.430363838581771e-07,1.0333231620369735e-06,1.3139942098071067e-06,1.7669086441305125e-06,2.6157908608142734e-06,3.958787056340675e-06,4.683523644973217e-06,5.674349904075514e-06,7.1040893215718565e-06,9.337835407581878e-06,1.3669892564644481e-05,1.577574612132616e-05,1.8512929553219925e-05,2.2200641209242353e-05,2.7419636728696626e-05,3.772021809742185e-05,4.273660206468456e-05,4.9025737145230096e-05,5.711365618025784e-05,6.786800454667561e-05,8.794091711228647e-05,9.822923302530516e-05,0.00011078307518452894,0.00012639307722318527,0.00014627580889121217,0.00018006377087816442,0.00019886581806438235,0.00022132911936735352,0.00024855764560932923,0.00028216450205366823,0.00033290162114367055,0.0003642857503300862,0.00040115274696962986,0.00044495568922432765,0.0004977347926432324,0.0005671537128995466,0.0006158807249680867,0.0006723332615543798,0.0007383347705926109,0.0008163659483710402,0.0009041077863579184,0.0009754478524303714,0.0010571491716171147,0.0011514126512593807,0.001261157194127004,0.0013644458189868366,0.0014639765258114945,0.001576852435826828,0.0017056463885786414,0.00185370010364619,0.001967274097303904,0.0021006832197521886,0.0022507143184764505,0.002420296212776136,0.0026131678277588268,0.002729423693995518,0.0029023323697965385,0.0030953722037661293,0.0033118040064312043,0.003555730923779312,0.0036650158826556744,0.003882830714283884,0.004124457234746226,0.004393458521474689,0.004694264147196773,0.004785257844798991,0.005053054962359356,0.005348457106582976,0.005675296210922435,0.006038287838915845,0.006098421792124795,0.006420862180825021,0.0067747598062440064,0.0071641800860236474,0.007594083240332113
526,527,8.199835096082191e-07,1.0050668858309696e-06,1.2780629690407818e-06,1.7185924423268006e-06,2.5442666146578106e-06,3.862474669696982e-06,4.569579314619036e-06,5.5362999978454004e-06,6.931255626329917e-06,9.110657856473819e-06,1.3370361142635447e-05,1.543007173898348e-05,1.8107278661056298e-05,2.1714186059797732e-05,2.6818824241946044e-05,3.6968394100621057e-05,4.188479354939519e-05,4.804857615556045e-05,5.597529008835672e-05,6.651528717716307e-05,8.633338817526255e-05,9.643363730337037e-05,0.00010875799965723785,0.00012408265636623303,0.00014360193871544097,0.00017702419235588037,0.00019550885032758013,0.000217592958371146,0.0002443618516555594,0.00027740140531310316,0.00032768158370735217,0.00035857359654811434,0.0003948625031742724,0.00043797859687111433,0.0004899301017498116,0.0005588508116695658,0.0006068644799668577,0.0006624905742240306,0.0007275258478341756,0.000804414680694087,0.0008916958846313294,0.0009620565698128969,0.0010426362652729345,0.0011356056635419616,0.0012438435956916437,0.0013468118794294768,0.0014450562629396988,0.001556473377781934,0.0016836028124220166,0.0018297430984428318,0.001943256660581574,0.002075037059731476,0.002223236506005818,0.0023907480622569425,0.0025812650069805534,0.0026978493582560416,0.002868757803534399,0.0030595645270703633,0.003273492617901662,0.0035145977562781906,0.003624731469540195,0.003840152166206667,0.004079122822988847,0.004345167353372966,0.004642666641965272,0.00473515706945394,0.005000150400121289,0.005292459737866304,0.00561587689649843,0.005975068068467093,0.006037466098392517,0.006356683591358324,0.006707043895810846,0.007092571794230765,0.0075181779277850415
527,528,7.975610174169243e-07,9.77583278983752e-07,1.243114269942696e-06,1.6715974491559614e-06,2.474697995812586e-06,3.7685054441501013e-06,4.458407108717298e-06,5.401608674877204e-06,6.76262676083265e-06,8.889007233453763e-06,1.3077392981628393e-05,1.5091971691172362e-05,1.7710516294387246e-05,2.1238389999437793e-05,2.623117661251501e-05,3.623155515297097e-05,4.104996293388412e-05,4.709089154004307e-05,5.4859613444931636e-05,6.518953161799026e-05,8.475524430003025e-05,9.467086443770062e-05,0.00010676994179608737,0.0001218144691873705,0.0001409769459430173,0.0001740359236420496,0.00019220855010908556,0.00021391986589041205,0.0002402368850821316,0.0002727187123454888,0.0003225433986535579,0.00035295101173994826,0.0003886708930472724,0.0004311109082605308,0.0004822477916922129,0.0005506694615592671,0.000597980229149935,0.0006527919798598081,0.0007168751633381805,0.0007926383747476797,0.0008794543777479162,0.0009488491273153164,0.0010283225970837942,0.0011200156795724387,0.0012267676842727606,0.0013294058388623059,0.001426380523351459,0.001536357696320266,0.0016618441248876933,0.001806095710796914,0.0019195324403802681,0.002049704000476088,0.0021960941560023556,0.002361560649896367,0.002549751671317932,0.0026666402786252384,0.0028355716323132346,0.003024171078333609,0.0032356244206020986,0.0034739404227209034,0.003584889846849649,0.0037979427239442595,0.004034286709255288,0.004297406982797894,0.004591636276217757,0.004685580840073094,0.004947799738983933,0.005237048651369102,0.005557079691440245,0.005912510197464379,0.005977119676489088,0.006293146487603349,0.006640004827753937,0.007021679250421871,0.007443031313331014
528,529,7.757516694537465e-07,9.5085121281107e-07,1.2091212448592634e-06,1.6258875361233814e-06,2.4070315366749028e-06,3.6768223734922556e-06,4.3499395849130025e-06,5.270194224999343e-06,6.598100426781274e-06,8.672749076195084e-06,1.2790844269015284e-05,1.4761280010883007e-05,1.7322447689964366e-05,2.0773019468747634e-05,2.5656405375321167e-05,3.5509402578586015e-05,4.023177182158016e-05,4.615229510353499e-05,5.376617401315317e-05,6.38902004773736e-05,8.320594833802812e-05,9.294031443806444e-05,0.00010481822493120162,0.0001195877436698637,0.00013839993711225706,0.00017109809859802022,0.00018896396082906746,0.00021030877729285994,0.0002361815502827169,0.0002681150658895611,0.0003174857825025026,0.00034741659142640576,0.00038257636997122464,0.00042435090789587744,0.0004746859434874573,0.0005426078831093638,0.0005892260401757849,0.0006432353689989004,0.0007063804005603904,0.0007810344691627664,0.0008673809264688402,0.0009358230011174217,0.0010142054318399787,0.0011046397202489466,0.001209926196821485,0.0013122247519451967,0.0014079461468562075,0.0015165019875933974,0.0016403666441081462,0.0017827539392470196,0.0018960978569704232,0.0020246802194999595,0.0021692831729774923,0.002332729571627932,0.0025186230657476853,0.0026357922297719377,0.002802769363127633,0.0029891870657118283,0.003198194287637511,0.0034337534185971985,0.0035454861476058312,0.00375619723127004,0.003989943416449646,0.004250171575431819,0.00454116681618007,0.004636523664756047,0.0048959971797039635,0.005182217708823649,0.005498898082376483,0.005850607295941434,0.005917376436545966,0.006230244457703397,0.00657363583681531,0.00695149530046489,0.007368635813537759
529,530,7.54538699257527e-07,9.248501363936598e-07,1.1760577608343047e-06,1.581427562668648e-06,2.341215231312925e-06,3.5873698384060915e-06,4.244110941640104e-06,5.141976925947496e-06,6.437576814667787e-06,8.461752193625026e-06,1.2510574343375685e-05,1.443783436773517e-05,1.694288235214512e-05,2.031784602601058e-05,2.5094228386053583e-05,3.480164365466656e-05,3.9429888560694605e-05,4.523240638824047e-05,5.2694528569991955e-05,6.261676707460223e-05,8.168497295958027e-05,9.124139828183946e-05,0.00010290218476199051,0.0001174017219091714,0.00013587003509363916,0.00016820986570605177,0.00018577414205530427,0.0002067586459177943,0.00023219467183349885,0.00026358913159539555,0.0003125074718999037,0.000341968953151129,0.00037657741158033504,0.000417696907180164,0.00046724266824302573,0.0005346643229111359,0.0005806000089915744,0.0006338186630601805,0.0006960392768698432,0.0007696004400677046,0.0008554732236691347,0.0009229757020468731,0.0010002820718816696,0.0010894748473677502,0.0011933159150852002,0.0012952657114032608,0.0013897500141053188,0.0014969028917438498,0.0016191667357998848,0.0017597138340461626,0.001872949374325558,0.0019999619409837954,0.002142799511442374,0.0023042504771521475,0.002487874493298174,0.0026053010352441674,0.0027703465549478727,0.002954607752793678,0.003161197151421507,0.003394031303073737,0.0035065155583264554,0.003714910588632612,0.003946087527678114,0.004203455361085621,0.004491252096597259,0.004587980109101584,0.004844736983755074,0.005127960836228767,0.005441325624129553,0.005789352506487472,0.005858230349564827,0.006167971153890368,0.006507930225357951,0.006882012861735629,0.007294983920771876
530,531,7.339057988468636e-07,8.995600607782194e-07,1.143898399518693e-06,1.5381833491504947e-06,2.277198495514908e-06,3.5000935727233743e-06,4.1408569782031795e-06,5.01687899500132e-06,6.280958543225834e-06,8.255888586341531e-06,1.223644562542853e-05,1.412147598829304e-05,1.6571633959381896e-05,1.9872646235070145e-05,2.454436968267356e-05,3.410799149284418e-05,3.8643988109786615e-05,4.4330852519493114e-05,5.16442427265589e-05,6.1368715226549e-05,8.019180047441186e-05,8.957353771352967e-05,0.00010102116913104514,0.00011525565985498075,0.0001333863787912616,0.000165370387822506,0.00018263816923060362,0.00020326844277274584,0.00022827509415248142,0.00025913959763765077,0.0003076072233014071,0.00033660673613525896,0.00037067251938014767,0.0004111472439943136,0.0004599161066850309,0.000526837053225057,0.0005721002594190333,0.000624539813892108,0.0006858495430523707,0.0007583338005393114,0.0008437289938968383,0.000910304775103545,0.0009865498565834493,0.0010745181630617865,0.0011769336649925684,0.0012785258475348923,0.0013717890460642655,0.0014775570923365514,0.0015982408126484751,0.001736971496493427,0.0018500834995887128,0.00197554543520533,0.0021166391752974324,0.0022761190692800848,0.0024575013143406633,0.0025751625669037004,0.002738298818118645,0.002920428457959242,0.0031246280029901957,0.003354768698257455,0.003467973318437136,0.0036740777525328385,0.003902713685587247,0.004157252632993826,0.004441886019980427,0.0045399447956056774,0.004794013472692282,0.005074272023176956,0.005384355939001701,0.005728739043487544,0.0057996754468091095,0.006106320291844128,0.0064428813626898705,0.0068132249224029835,0.007222068202441161
531,532,7.13837106182968e-07,8.74961543610432e-07,1.1126184376294035e-06,1.4961216505705118e-06,2.2149321279291976e-06,3.414940630504543e-06,4.040115055830223e-06,4.894824541797729e-06,6.128150600354577e-06,8.055033368966046e-06,1.1968323550497202e-05,1.3812049578126529e-05,1.6208520272760476e-05,1.9437201555649707e-05,2.400655934995084e-05,3.342816492289255e-05,3.7873751906008994e-05,4.344726805461246e-05,5.061489075202732e-05,6.0145539038437625e-05,7.872592265544315e-05,8.793616504794503e-05,9.917453780216338e-05,0.00011314882705795548,0.00013094812284975072,0.0001625788419352038,0.00017955513340482253,0.00019983715623522123,0.00022442168116454768,0.0002547651743353407,0.00030278381266195535,0.00033132860093751994,0.0003648602183732278,0.00040470028228197354,0.00045270442869377954,0.0005191243716050098,0.0005637249427463837,0.0006153968033272538,0.0006758089828213916,0.0007472321000619555,0.000832145992938172,0.0008978077989903925,0.0009730061618458765,0.0010597668092469017,0.0011607763160469884,0.0012620023277261738,0.001354060203491603,0.00145846131579765,0.0015775853337015163,0.0017145230782742522,0.0018274967825454224,0.0019514270179765581,0.0020907982172294237,0.002248331103284985,0.0024274989458892577,0.0025453727443671592,0.0027066218137647585,0.0028866445537462063,0.0030884818913240485,0.0033159602884674693,0.00342985471968985,0.0036336937349077418,0.003859816591709522,0.004111557747117482,0.004393062555861874,0.004492412403065787,0.004743821027522883,0.00502114532218859,0.0053279827160684955,0.005668760192370849,0.005741705819201712,0.006045285650058362,0.006378482684394992,0.006745124540721378,0.007149881300244577
532,533,6.943171929753333e-07,8.510356741881775e-07,1.082193827942878e-06,1.4552101310153384e-06,2.154368272266041e-06,3.3318593539191765e-06,3.941824059672981e-06,4.775739522292193e-06,5.979060285479846e-06,7.859064694385288e-06,1.170607650245408e-05,1.3509403245579944e-05,1.5853363046542114e-05,1.9011298236074882e-05,2.348053338696741e-05,3.276188837875552e-05,3.711886773597914e-05,4.25812948347724e-05,4.9606055401063564e-05,5.894674269877903e-05,7.728684056580616e-05,8.632872297698048e-05,9.736166224243498e-05,0.00011108050642111553,0.00012855443736653065,0.00015983441892487805,0.00017652414097141166,0.00019646379175948837,0.00022063331597217266,0.0002504645937780253,0.0002980360351300325,0.0003261332291196386,0.0003591390566907211,0.00039835441164084263,0.00044560583284662507,0.0005115246005280003,0.0005554722373262411,0.0006063876427433446,0.0006659154123358643,0.0007362929239945633,0.000820722007388694,0.0008854823856507685,0.0009596483995940475,0.0010452179670757027,0.0011448407807283902,0.001245692355971564,0.0013365604864246936,0.001439612330860586,0.0015571968037694692,0.001692364780809252,0.0018051858151031132,0.0019276030500878292,0.0020652727381158184,0.0022208823862617712,0.0023978628609093765,0.0025159275344535923,0.002675311253203713,0.002853251466223363,0.003052753922677595,0.0032776008195154072,0.0033921551055877837,0.003593753602521171,0.0038173910058160883,0.004066365121454694,0.0043447757400584324,0.004445377665991388,0.0046941540880840035,0.004968574848053064,0.005272199710479738,0.0056094093088669165,0.005684315616728657,0.00598486106921271,0.006314727691670687,0.006677704844330212,0.007078415929429672
533,534,6.753310528208678e-07,8.277640589234798e-07,1.0526011808081522e-06,1.4154173387977583e-06,2.095460380532319e-06,3.2507993419078917e-06,3.845924361731766e-06,4.6595516938400824e-06,5.833597153317544e-06,7.667863679836011e-06,1.1449575749112714e-05,1.3213388427211286e-05,1.550598794066614e-05,1.8594727208346934e-05,2.2966033577524906e-05,3.210889178684719e-05,3.637902960922428e-05,4.173258183982243e-05,4.86173277446978e-05,5.777184027839571e-05,7.587406438902315e-05,8.475066437992693e-05,9.558192540831005e-05,0.00010904999395576114,0.00012620450760935227,0.00015713632333065364,0.00017354431340840682,0.00019314737158831092,0.0002169089005316947,0.0002462366094583115,0.00029336270474670265,0.00032101932291701005,0.0003535076052296892,0.00039210804692040735,0.00043861854596798783,0.0005040360870292944,0.0005473403481794038,0.0005975103726307345,0.0006561666797252996,0.0007255138930454333,0.0008094548542303374,0.0008733261798120854,0.000946474017283038,0.0010308688563989,0.0011291240139032386,0.001229593172400774,0.0013192869336720692,0.0014210069480193135,0.001537071772834219,0.0016704928546114406,0.001783147230776858,0.0019040699367587283,0.002040058886436466,0.002193768776494386,0.002368588587634673,0.002486822950638412,0.002644362897365049,0.00282024467437134,0.0030174392599168543,0.0032396850979940373,0.003354869870816505,0.0035542524763611653,0.0037754317452766274,0.004021669235358735,0.004297019673942888,0.004398835374020683,0.004645007152426656,0.004916554777176855,0.005217000742767669,0.005550679818269574,0.0056274990478487625,0.0059250404515512264,0.006251609950671979,0.0066109590295603685,0.007007664878057469
534,535,6.568640896673651e-07,8.051288072019979e-07,1.0238177461655027e-06,1.3767126822775597e-06,2.0381631772709463e-06,3.171711419606685e-06,3.7523577846823045e-06,4.546190571370876e-06,5.691672959005293e-06,7.481314334788001e-06,1.119869537903564e-05,1.2923859814865295e-05,1.5166224435169753e-05,1.81872839855153e-05,2.2462807363391666e-05,3.146891045657801e-05,3.565393763414869e-05,4.090078504600229e-05,4.7648307004565353e-05,5.6620355533451126e-05,7.448711326228842e-05,8.320145213724836e-05,9.383472153557658e-05,0.00010705659854185704,0.00012389753373898382,0.0001544837731194859,0.00017061478702379255,0.00018988693446954878,0.00021324735533505165,0.00024207999591055752,0.0002887626541493627,0.000315985604914522,0.00034796445729612645,0.0003859596278259781,0.0004317408226864241,0.0004966572023428928,0.0005393275066044394,0.0005887630621662067,0.0006465606646217212,0.000714892662754731,0.0007983423804142564,0.0008613368585357461,0.000933480497410136,0.001016716735234047,0.0011136230122426357,0.0012137020528117544,0.0013022366223123538,0.00140264201898859,0.0015172068354652815,0.0016489035986517629,0.0017613777041814165,0.0018808241270956692,0.0020151528576924475,0.0021669861828308573,0.0023396717088923005,0.002458055052513678,0.0026137725562164382,0.0027876197094705174,0.0029825331218644546,0.003202207990574152,0.0033179944606813875,0.003515185531043946,0.0037339336844262566,0.0039774646288636565,0.004249788523723415,0.004352780371343406,0.004596374776206256,0.004865079346938399,0.005162379698162422,0.00549256521470862,0.005571250378909147,0.005865817760266981,0.006189123091862225,0.006544880360747576,0.00693762100627462
535,536,6.38902106592429e-07,7.831125176291745e-07,9.95821396056778e-07,1.3390664063435427e-06,1.9824326247774433e-06,3.094547608515077e-06,3.6610675665825586e-06,4.435587384628505e-06,5.553201604568828e-06,7.299303490581354e-06,1.0953312239726672e-05,1.2640675284344228e-05,1.4833905746482748e-05,1.7788768561298496e-05,2.1970607720326656e-05,3.0841684973063436e-05,3.494329789647379e-05,4.008556728649318e-05,4.66986003904526e-05,5.549182171240614e-05,7.31255151127987e-05,8.168055894776439e-05,9.211945593317861e-05,0.0001050996416927984,0.00012163273053697225,0.00015187599945949123,0.00016773471270516415,0.00018668153537754304,0.0002096476190968893,0.00023799354835567628,0.00028423473428014815,0.00031103081772747054,0.00034250822825358335,0.000379907618528945,0.00042497094499865137,0.0004893863415472724,0.0005314319697929897,0.0005801438087930154,0.0006370952776984832,0.0007044269229845674,0.0007873824624493975,0.0008495121307732507,0.00092066535703377,0.001002758899241572,0.001098334813648413,0.0011980163082097313,0.001285406667199671,0.0013845144361712496,0.0014975986302435645,0.0016275933597328378,0.0017398739505294592,0.001857862113556092,0.0019905508938320073,0.0021405305640659735,0.0023111078614363938,0.002429619945254618,0.0025835360881964085,0.0027553721544960243,0.002948030782652325,0.0031651644233095864,0.0032815243705512165,0.0034765479942244545,0.003692891753939386,0.003933745902017309,0.004203076519730941,0.004307207556129686,0.00454825157207951,0.004814142855049725,0.00510833052591466,0.005435059060429128,0.00551556393356665,0.005807187018892885,0.006127260809370362,0.00647946216955271,0.006868277245592926
