,date,Spike. AY.100,Spike. AY.106,Spike. AY.33,Spike. AY.33.2,Spike. AY.4.2,Spike. AY.41,Spike. AY.51,Spike. AY.68,Spike. AY.98.1,Spike. AZ.2,Spike. B.1.1.529,Spike. B.1.1.7,Spike. B,Spike. BA.1.1.15,Spike. BA.1.1,Spike. BA.1.14,Spike. BA.1,Spike. BA.2.10,Spike. BA.2.12.1,Spike. BA.2.13,Spike. BA.2.18,Spike. BA.2.19,Spike. BA.2.3.20,Spike. BA.2.48,Spike. BA.2.52,Spike. BA.2,Spike. BA.4.1,Spike. BA.4.1.8,Spike. BA.4,Spike. BA.5.1.28,Spike. BA.5.2.14,Spike. BA.5.2.18,Spike. BA.5.2.25,Spike. BA.5.2.32,Spike. BA.5.2.36,Spike. BA.5.9,Spike. BA.5,Spike. BE.10,Spike. BF.1,Spike. BF.7.1,Spike. BN.1.2,Spike. BN.1.2.6,Spike. BN.1.4.1,Spike. BN.1.4.3,Spike. BN.1,Spike. BN.3.1,Spike. BQ.1.1.1,Spike. BQ.1.1.13,Spike. BQ.1.1.2,Spike. BQ.1.1.31,Spike. BQ.1.1.37,Spike. BQ.1.1.45,Spike. BQ.1.1.46,Spike. BQ.1.1.47,Spike. BQ.1.1,Spike. BQ.1.13.1,Spike. BQ.1.2.1,Spike. BQ.1.23,Spike. BQ.1.25,Spike. BR.1,Spike. BR.2.1,Spike. BU.3,Spike. C.36.3,Spike. CH.1.1.1,Spike. CH.1.1.15,Spike. CH.1.1.24,Spike. CH.1.1,Spike. CJ.1.2,Spike. CJ.1,Spike. CK.1,Spike. CK.2.1.1,Spike. CK.2.1,Spike. CL.1,Spike. CL.1.1,Spike. CQ.1,Spike. CQ.2,Spike. DM.1,Spike. DQ.1,Spike. EG.1.2,Spike. EG.1.3,Spike. EG.1.4,Spike. EG.1,Spike. EG.3,Spike. EG.4,Spike. EG.5.1,Spike. EL.1,Spike. EU.1,Spike. EU.1.1,Spike. EU.1.1.1,Spike. EW.1,Spike. FD.2,Spike. FD.4,Spike. FE.1.2,Spike. FE.1,Spike. FH.1,Spike. FL.1,Spike. FL.12,Spike. FL.9,Spike. FU.1,Spike. FY.1,Spike. FY.4,Spike. GA.2,Spike. GB.1,Spike. P.1,Spike. XAS,Spike. XAY.1.1.1,Spike. XAY.1.1.2,Spike. XBB,Spike. XBB.1,Spike. XBB.1.13,Spike. XBB.1.16,Spike. XBB.1.16.1,Spike. XBB.1.17.1,Spike. XBB.1.22.2,Spike. XBB.1.5.1,Spike. XBB.1.5.12,Spike. XBB.1.5.14,Spike. XBB.1.5.21,Spike. XBB.1.5.49,Spike. XBB.1.5.5,Spike. XBB.1.5.56,Spike. XBB.1.5.60,Spike. XBB.1.5.67,Spike. XBB.1.9,Spike. XBB.1.9.2,Spike. XBB.2.3,Spike. XBB.2.3.1,Spike. XBB.2.3.2,Spike. XBB.2.3.3,Spike. XBB.2.5,Spike. XBB.2.9,Spike. XBF,Spike. XBK,Spike. XBL,Spike. XBT,Wuhan-Hu-1
765,2023-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44247787250395343,0.0,0.0,0.44247787250395343,0.0,7.227138644073914,0.5899705037122526,0.14749262064782714,0.0,0.0,0.0,0.44247787250395343,0.14749262064782714,0.14749262064782714,1.7699115005762858,5.309734512289329,0.0,0.0,0.0,5.752212384793283,0.14749262064782714,0.5899705037122526,2.212389383640711,0.44247787250395343,2.6548672561446645,2.8023598767924915,0.0,0.44247787250395343,0.14749262064782714,0.7374631243600797,0.7374631243600797,0.14749262064782714,15.191740412507906,1.7699115005762858,0.7374631243600797,0.44247787250395343,0.884955755568379,0.0,0.2949852518561263,0.0,0.0,2.212389383640711,0.884955755568379,0.44247787250395343,7.669616516577868,0.2949852518561263,0.0,0.44247787250395343,0.14749262064782714,0.0,0.5899705037122526,0.2949852518561263,0.14749262064782714,0.0,0.0,0.0,0.14749262064782714,4.129793515425296,2.212389383640711,17.551622416796448,0.0,0.0,0.0,0.0,0.14749262064782714,0.2949852518561263,0.0,0.0,0.0,0.5899705037122526,0.0,0.0,0.14749262064782714,0.0,1.6224188799284587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9174041317845847,0.0,0.0,0.0,0.0,0.0,0.14749262064782714,1.1799410074245051,0.14749262064782714,0.14749262064782714,0.14749262064782714,0.0,0.0,0.14749262064782714,0.0,0.44247787250395343,0.2949852518561263,0.14749262064782714,0.0,0.0,0.0,0.0,0.0,1.032448376216206,0.44247787250395343,0.14749262064782714,0.884955755568379,0.0
766,2023-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18484287889092885,0.0,0.0,0.9242144154897645,0.0,6.469500918945911,2.2181145992789464,0.18484287889092885,0.3696857682994178,0.0,0.0,0.3696857682994178,0.18484287889092885,0.0,5.175600735156729,4.9907578562658,0.0,0.0,0.3696857682994178,4.436229209075453,0.0,0.0,2.0332717203880177,0.7393715365988356,3.5120147830681283,2.957486135877782,0.0,0.0,0.0,1.4787430731976712,0.5545286471903466,0.18484287889092885,17.560073936375762,0.9242144154897645,0.0,0.0,0.7393715365988356,0.0,0.0,0.0,0.0,1.1090573048982533,0.7393715365988356,0.5545286471903466,8.872458407633346,0.18484287889092885,0.0,1.2939001837891821,0.0,0.18484287889092885,0.3696857682994178,0.3696857682994178,0.0,0.0,0.0,0.18484287889092885,0.3696857682994178,2.957486135877782,2.2181145992789464,13.678373385008216,0.7393715365988356,0.0,0.0,0.0,0.3696857682994178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7393715365988356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5545286471903466,0.18484287889092885,0.0,1.848428830979529,0.0,0.0,0.0,0.0,0.0,0.0,1.6635859520886,0.18484287889092885,0.18484287889092885,0.0,0.0,0.0,0.0,0.0,0.18484287889092885,0.7393715365988356,0.5545286471903466,0.0,0.0,0.0,0.0,0.0,1.848428830979529,0.0,0.0,0.5545286471903466,0.0
767,2023-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3012048213315818,0.0,0.0,0.0,0.0,6.927710838367345,0.6024096426631635,0.0,0.0,0.0,0.0,0.0,0.0,0.3012048213315818,0.9036144535429381,3.0120481924122036,0.0,0.0,0.3012048213315818,4.518072288618305,0.0,0.0,1.8072289175376837,0.9036144535429381,3.0120481924122036,1.8072289175376837,0.0,0.3012048213315818,0.0,3.0120481924122036,0.3012048213315818,0.0,15.66265060472418,1.8072289175376837,0.3012048213315818,0.3012048213315818,0.3012048213315818,0.0,0.0,0.0,0.0,1.8072289175376837,1.20481927487452,0.3012048213315818,6.325301206155988,0.9036144535429381,0.0,0.3012048213315818,0.0,0.3012048213315818,0.3012048213315818,0.3012048213315818,0.0,0.0,0.0,0.3012048213315818,0.6024096426631635,4.518072288618305,1.8072289175376837,20.783132525553842,0.3012048213315818,0.0,0.0,0.0,0.0,0.6024096426631635,0.0,0.3012048213315818,0.0,0.0,0.0,0.0,0.0,0.0,2.40963854974904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.20481927487452,0.0,0.3012048213315818,1.5060240962061018,0.3012048213315818,0.0,0.0,0.0,0.0,0.0,0.9036144535429381,0.3012048213315818,0.3012048213315818,0.6024096426631635,0.3012048213315818,0.0,0.0,0.0,0.3012048213315818,1.8072289175376837,0.0,0.0,0.0,0.0,0.0,0.0,0.9036144535429381,0.9036144535429381,0.3012048213315818,0.3012048213315818,0.0
768,2023-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.32600732100122,0.7326007310488398,0.0,0.3663003707808302,0.0,0.0,0.0,0.0,0.3663003707808302,2.1978021931465195,6.227106229684369,0.0,0.0,0.0,3.29670329497619,0.0,0.0,1.09890110182967,1.8315018328785102,5.1282051278547,2.1978021931465195,0.0,0.3663003707808302,0.3663003707808302,0.7326007310488398,1.4652014620976797,0.3663003707808302,14.65201465251526,0.7326007310488398,0.7326007310488398,0.0,0.7326007310488398,0.0,1.09890110182967,0.0,0.0,1.4652014620976797,0.7326007310488398,0.0,8.058608062562879,0.0,0.0,0.3663003707808302,0.0,0.0,0.3663003707808302,0.3663003707808302,0.3663003707808302,0.0,0.0,0.0,0.0,5.1282051278547,3.29670329497619,20.14652015115079,0.3663003707808302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3663003707808302,0.0,1.09890110182967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3663003707808302,0.0,0.0,1.4652014620976797,0.0,0.0,0.0,0.0,0.0,0.0,0.7326007310488398,0.7326007310488398,0.3663003707808302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3663003707808302,0.0,1.09890110182967,0.3663003707808302,0.0,0.3663003707808302,0.0
769,2023-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14684288329424516,0.0,0.0,0.0,0.0,4.845814979077198,0.14684288329424516,0.0,0.0,0.0,0.0,0.14684288329424516,0.14684288329424516,0.0,1.0279001512535488,3.9647577111178944,0.0,0.0,0.0,5.726872247036501,0.29368575598643454,0.0,2.0558002919050415,0.7342143952671142,2.790014687172156,2.3494860478914763,0.0,0.14684288329424516,0.0,0.5873715119728691,0.8810572679593035,0.5873715119728691,16.2995594731502,1.1747430239457382,0.0,0.4405286392806797,1.0279001512535488,0.0,0.29368575598643454,0.0,0.0,2.790014687172156,1.615271663226418,0.29368575598643454,7.782672538941542,0.14684288329424516,0.0,1.0279001512535488,0.0,0.14684288329424516,0.4405286392806797,0.0,0.29368575598643454,0.0,0.0,0.29368575598643454,0.5873715119728691,4.405286339796518,1.4684287799321727,19.38325991630879,1.1747430239457382,0.0,0.0,0.29368575598643454,0.14684288329424516,0.0,0.0,0.29368575598643454,0.0,0.14684288329424516,0.0,0.0,0.0,0.0,1.0279001512535488,0.14684288329424516,0.0,0.0,0.0,0.0,0.14684288329424516,0.0,0.0,0.8810572679593035,0.0,0.14684288329424516,0.8810572679593035,0.0,0.0,0.0,0.14684288329424516,0.0,0.0,1.9089574192128522,0.7342143952671142,0.14684288329424516,0.29368575598643454,0.0,0.0,0.0,0.0,0.14684288329424516,0.8810572679593035,0.0,0.0,0.0,0.0,0.0,0.0,2.3494860478914763,0.7342143952671142,0.0,0.8810572679593035,0.0
770,2023-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.833333329424567,0.3333333334123562,0.0,0.0,0.0,0.16666666141451145,0.16666666141451145,0.16666666141451145,0.0,1.0000000002370686,4.000000000948274,0.0,0.0,0.3333333334123562,5.49999999601221,0.16666666141451145,0.6666666668247124,1.8333333284762925,0.6666666668247124,3.1666666621257176,3.000000000711206,0.0,0.3333333334123562,0.16666666141451145,0.16666666141451145,0.3333333334123562,0.3333333334123562,14.166666664733471,1.3333333336494249,0.3333333334123562,0.16666666141451145,0.8333333282392238,0.0,0.0,0.0,0.0,2.000000000474137,0.4999999948268676,0.16666666141451145,9.333333335545973,0.3333333334123562,0.0,0.8333333282392238,0.0,0.16666666141451145,0.3333333334123562,0.16666666141451145,0.0,0.0,0.0,0.16666666141451145,0.16666666141451145,3.6666666675359187,3.3333333341235614,19.33333333791666,0.4999999948268676,0.16666666141451145,0.0,0.0,0.0,0.8333333282392238,0.4999999948268676,1.6666666670617807,0.16666666141451145,0.0,0.0,0.0,0.0,0.0,0.3333333334123562,0.16666666141451145,0.0,0.0,0.0,0.16666666141451145,0.16666666141451145,0.0,0.0,0.3333333334123562,0.16666666141451145,0.0,1.8333333284762925,0.0,0.0,0.0,0.16666666141451145,0.0,0.16666666141451145,1.3333333336494249,0.0,0.8333333282392238,0.16666666141451145,0.0,0.0,0.16666666141451145,0.16666666141451145,0.8333333282392238,0.8333333282392238,0.16666666141451145,0.0,0.0,0.0,0.0,0.0,1.4999999950639362,0.16666666141451145,0.0,0.8333333282392238,0.0
771,2023-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15151514890102366,0.0,0.0,0.6060606062404582,0.0,4.090909094782185,0.3030302978020473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36363636138194,3.6363636374427495,0.0,0.15151514890102366,0.15151514890102366,3.6363636374427495,0.0,0.0,0.6060606062404582,0.3030302978020473,2.424242424961833,3.0303030312022914,0.0,0.3030302978020473,0.15151514890102366,1.0606060635798928,0.6060606062404582,0.15151514890102366,14.242424241332586,1.36363636138194,0.0,0.3030302978020473,0.6060606062404582,0.0,0.0,0.0,0.0,2.5757575738628566,0.9090909040425055,0.3030302978020473,9.242424242507898,0.4545454573394346,0.15151514890102366,0.7575757551414818,0.0,0.0,0.6060606062404582,0.15151514890102366,0.15151514890102366,0.15151514890102366,0.0,0.6060606062404582,0.6060606062404582,3.939393935244797,4.9999999988246895,18.939393942355228,1.2121212124809164,0.0,0.0,0.15151514890102366,0.15151514890102366,0.3030302978020473,0.15151514890102366,0.15151514890102366,0.15151514890102366,0.3030302978020473,0.0,0.0,0.0,0.0,1.6666666698203512,0.0,0.0,0.0,0.0,0.0,0.15151514890102366,0.0,0.0,1.0606060635798928,0.0,0.0,2.5757575738628566,0.0,0.0,0.0,0.15151514890102366,0.0,0.3030302978020473,1.6666666698203512,0.9090909040425055,0.6060606062404582,0.15151514890102366,0.15151514890102366,0.0,0.15151514890102366,0.15151514890102366,0.4545454573394346,0.3030302978020473,0.15151514890102366,0.0,0.0,0.0,0.0,0.0,1.8181818187213747,0.4545454573394346,0.0,0.7575757551414818,0.0
772,2023-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13679890527006852,0.0,0.0,0.0,0.27359781054013704,0.0,5.198358411083397,0.4103967158102056,0.27359781054013704,0.0,0.0,0.0,0.13679890527006852,0.0,0.0,0.5471956210802741,4.377564979462986,0.0,0.0,0.6839945263503426,3.0095759267623006,0.27359781054013704,0.0,1.0943912421605482,0.4103967158102056,3.8303693583827116,2.5991792109520953,0.13679890527006852,0.5471956210802741,0.0,1.3679890527006853,0.8207934316204112,0.6839945263503426,12.85909712784882,0.6839945263503426,0.0,0.4103967158102056,0.6839945263503426,0.13679890527006852,0.0,0.0,0.0,1.9151846737809595,0.6839945263503426,0.5471956210802741,9.165526674736178,0.4103967158102056,0.27359781054013704,0.5471956210802741,0.0,0.13679890527006852,0.6839945263503426,0.0,0.0,0.0,0.0,0.13679890527006852,0.4103967158102056,3.8303693583827116,2.462380305682027,21.887824897314935,0.5471956210802741,0.0,0.0,0.27359781054013704,0.0,0.13679890527006852,0.13679890527006852,0.13679890527006852,0.0,0.27359781054013704,0.0,0.0,0.27359781054013704,0.0,1.7783857685108908,0.13679890527006852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4103967158102056,0.13679890527006852,0.27359781054013704,3.2831737373024383,0.0,0.0,0.0,0.0,0.0,0.4103967158102056,1.6415868632408224,0.27359781054013704,0.4103967158102056,0.0,0.0,0.0,0.27359781054013704,0.0,0.9575923368904797,1.2311901474306168,0.0,0.0,0.0,0.0,0.0,0.0,1.7783857685108908,0.5471956210802741,0.0,0.0,0.0
773,2023-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.857142859397816,0.8571428562819675,0.0,0.0,0.0,0.0,0.5714285672879783,0.4285714334909837,0.14285714449699458,3.142857146833881,2.5714285688459024,0.0,0.0,0.5714285672879783,5.285714282188799,0.0,0.14285714449699458,0.7142857117849728,0.14285714449699458,3.2857142806308755,1.57142856806694,0.14285714449699458,0.28571428899398915,0.0,1.000000000778962,0.5714285672879783,0.7142857117849728,13.571428566714486,1.57142856806694,0.0,0.28571428899398915,1.1428571452759564,0.14285714449699458,0.14285714449699458,0.0,0.0,5.00000000389481,0.7142857117849728,0.4285714334909837,7.142857139249728,0.0,0.14285714449699458,0.28571428899398915,0.28571428899398915,0.0,0.0,0.4285714334909837,0.14285714449699458,0.0,0.0,0.0,0.4285714334909837,2.714285713342897,2.1428571460549186,21.714285717443175,0.4285714334909837,0.0,0.0,0.4285714334909837,0.7142857117849728,0.0,0.14285714449699458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4285714235699456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857117849728,0.14285714449699458,0.28571428899398915,3.142857146833881,0.28571428899398915,0.0,0.14285714449699458,0.28571428899398915,0.0,0.4285714334909837,0.7142857117849728,0.7142857117849728,0.5714285672879783,0.14285714449699458,0.0,0.0,0.5714285672879783,0.0,0.7142857117849728,0.5714285672879783,0.4285714334909837,0.0,0.0,0.0,0.0,0.0,0.8571428562819675,0.4285714334909837,0.0,0.28571428899398915,0.0
774,2023-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2949852465542769,0.0,2.3598820044696134,0.0,0.2949852465542769,0.0,0.0,0.0,0.5899705037870198,0.2949852465542769,0.0,0.2949852465542769,4.424778762384949,0.0,0.0,0.2949852465542769,3.5398230120436533,0.0,0.2949852465542769,1.4749262541283166,0.5899705037870198,4.719764008939227,1.7699115006825934,0.0,0.0,0.2949852465542769,1.1799410075740395,1.7699115006825934,0.5899705037870198,17.404129792307053,1.4749262541283166,0.5899705037870198,0.5899705037870198,0.5899705037870198,0.0,0.2949852465542769,0.0,0.0,2.3598820044696134,1.1799410075740395,0.0,7.964601774428602,0.0,0.0,0.0,0.0,0.2949852465542769,0.0,0.0,0.0,0.0,0.0,0.2949852465542769,0.5899705037870198,7.374631270641582,3.2448377548109093,20.35398230056369,0.8849557503412967,0.0,0.0,0.2949852465542769,0.0,0.0,0.0,0.0,0.0,0.2949852465542769,0.0,0.0,0.0,0.0,0.5899705037870198,0.2949852465542769,0.0,0.0,0.0,0.0,0.2949852465542769,0.0,0.0,0.5899705037870198,0.0,0.5899705037870198,1.4749262541283166,0.0,0.0,0.0,0.2949852465542769,0.0,0.0,1.1799410075740395,0.5899705037870198,0.5899705037870198,0.0,0.0,0.0,0.2949852465542769,0.0,0.0,0.2949852465542769,0.0,0.0,0.0,0.0,0.0,0.0,0.2949852465542769,0.2949852465542769,0.2949852465542769,0.8849557503412967,0.0
775,2023-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.306122449719589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4081632694289794,0.8163265282865302,2.448979595431019,0.0,0.8163265282865302,0.0,3.2653061237175494,0.0,0.0,1.6326530565730604,0.0,4.489795921433059,5.306122449719589,0.4081632694289794,0.4081632694289794,0.4081632694289794,1.2244897977155096,1.2244897977155096,0.8163265282865302,8.571428573437139,0.8163265282865302,0.0,0.0,1.2244897977155096,0.0,0.0,0.0,0.0,1.6326530565730604,0.8163265282865302,0.8163265282865302,11.428571427725709,0.4081632694289794,0.0,0.4081632694289794,0.0,0.0,0.8163265282865302,0.0,0.0,0.0,0.0,0.0,0.4081632694289794,5.7142857191485685,0.8163265282865302,24.89795918145346,0.4081632694289794,0.0,0.0,0.4081632694289794,0.0,0.4081632694289794,0.4081632694289794,0.0,0.0,0.4081632694289794,0.0,0.0,0.0,0.0,1.6326530565730604,0.0,0.0,0.0,0.0,0.4081632694289794,0.0,0.0,0.0,0.0,0.0,0.0,2.0408163260020395,0.4081632694289794,0.0,0.0,0.0,0.0,0.4081632694289794,0.4081632694289794,0.4081632694289794,0.4081632694289794,0.0,0.0,0.0,0.8163265282865302,0.0,0.4081632694289794,0.8163265282865302,0.0,0.0,0.0,0.0,0.0,0.0,1.6326530565730604,0.0,0.0,0.4081632694289794,0.0
776,2023-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5340453961905031,0.0,3.2042723664087056,0.13351134904762577,0.26702269809525153,0.0,0.0,0.0,0.0,0.0,0.0,0.5340453961905031,2.5367156211705773,0.0,0.13351134904762577,0.26702269809525153,5.2069425913887795,0.0,0.13351134904762577,1.3351134797419453,0.6675567452381288,2.8037383192658285,2.1361815740276997,0.0,0.0,0.0,1.201602141428632,0.5340453961905031,0.6675567452381288,11.214953266329003,1.7356475268848224,0.13351134904762577,0.0,0.8010680942857547,0.13351134904762577,0.13351134904762577,0.0,0.0,2.6702269702182027,1.0680907923810061,0.5340453961905031,8.81174899420605,0.0,0.0,0.4005340471428773,0.0,0.0,0.4005340471428773,0.0,0.5340453961905031,0.26702269809525153,0.0,0.13351134904762577,0.5340453961905031,3.3377837154563315,2.2696929230753256,25.767690248114334,1.0680907923810061,0.13351134904762577,0.0,0.4005340471428773,0.26702269809525153,0.26702269809525153,0.0,0.0,0.13351134904762577,0.13351134904762577,0.0,0.0,0.0,0.0,1.7356475268848224,0.13351134904762577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0680907923810061,0.13351134904762577,0.4005340471428773,3.3377837154563315,0.13351134904762577,0.0,0.0,0.13351134904762577,0.0,0.26702269809525153,1.8691588759324484,0.5340453961905031,0.6675567452381288,0.13351134904762577,0.0,0.0,0.26702269809525153,0.0,0.13351134904762577,0.5340453961905031,0.26702269809525153,0.0,0.0,0.0,0.0,0.0,1.468624828789571,0.4005340471428773,0.0,0.8010680942857547,0.0
777,2023-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9169329107883877,0.4792332250693015,0.0,0.1597444048527064,0.0,0.0,0.31948882021659497,0.0,0.0,0.4792332250693015,2.8753993609269908,0.0,0.0,0.0,4.632587856351489,0.1597444048527064,0.1597444048527064,1.9169329107883877,0.4792332250693015,2.7156549560742844,2.8753993609269908,0.0,0.4792332250693015,0.0,0.6389776404331899,1.1182108655024914,0.6389776404331899,13.738019164201761,0.6389776404331899,0.1597444048527064,0.31948882021659497,0.1597444048527064,0.1597444048527064,0.4792332250693015,0.0,0.0,1.2779552703551977,0.6389776404331899,0.1597444048527064,9.584664532919575,0.31948882021659497,0.31948882021659497,0.1597444048527064,0.0,0.0,0.0,0.1597444048527064,0.1597444048527064,0.0,0.0,0.0,0.31948882021659497,4.952076676568085,3.035143765779697,26.35782747341222,0.4792332250693015,0.0,0.0,0.1597444048527064,0.4792332250693015,0.4792332250693015,0.1597444048527064,0.1597444048527064,0.0,0.1597444048527064,0.0,0.0,0.31948882021659497,0.0,1.9169329107883877,0.31948882021659497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.958466450138603,0.0,0.31948882021659497,1.2779552703551977,0.1597444048527064,0.0,0.0,0.0,0.0,0.31948882021659497,1.7571884954244994,0.1597444048527064,0.958466450138603,0.1597444048527064,0.1597444048527064,0.0,0.1597444048527064,0.0,0.4792332250693015,0.6389776404331899,0.0,0.0,0.0,0.0,0.0,0.0,1.2779552703551977,0.958466450138603,0.0,0.4792332250693015,0.0
778,2023-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1894934378776227,0.5628517868630747,0.18761726228769154,0.0,0.0,0.0,0.3752345245753831,0.0,0.0,0.9380863009318909,5.440900564316788,0.0,0.0,0.0,3.377110689658748,0.0,0.0,2.063789864151474,0.18761726228769154,1.1257035632195826,1.1257035632195826,0.18761726228769154,0.18761726228769154,0.0,0.5628517868630747,1.3133208255072744,0.5628517868630747,10.318949341770502,1.6885553500826571,0.0,0.18761726228769154,0.3752345245753831,0.0,0.0,0.0,0.0,2.063789864151474,1.3133208255072744,0.18761726228769154,8.44277673990672,0.3752345245753831,0.18761726228769154,0.18761726228769154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3752345245753831,5.440900564316788,3.0018761755899313,32.08255159903765,0.0,0.0,0.0,0.3752345245753831,0.18761726228769154,0.5628517868630747,0.0,0.0,0.0,0.0,0.0,0.0,0.18761726228769154,0.0,2.439024388726857,0.18761726228769154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7504690386441996,0.0,0.5628517868630747,0.9380863009318909,0.0,0.0,0.0,0.3752345245753831,0.0,0.5628517868630747,1.1257035632195826,0.18761726228769154,0.3752345245753831,0.18761726228769154,0.0,0.0,0.18761726228769154,0.3752345245753831,0.5628517868630747,0.5628517868630747,0.0,0.0,0.0,0.0,0.0,0.0,0.5628517868630747,0.18761726228769154,0.18761726228769154,0.7504690386441996,0.0
779,2023-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8985507194867552,0.5797101396712641,0.0,0.0,0.0,0.0,0.43478260475344804,0.0,0.0,0.43478260475344804,2.8985507194867552,0.0,0.0,0.28985506983563203,3.4782608697232362,0.0,0.14492753491781601,1.0144927549899296,0.14492753491781601,1.884057975062043,1.884057975062043,0.28985506983563203,0.14492753491781601,0.0,1.4492753597433776,1.1594202899077457,1.3043478248255616,7.536231879117737,1.4492753597433776,0.14492753491781601,0.14492753491781601,0.5797101502364814,0.0,0.14492753491781601,0.0,0.0,2.173913044897675,1.884057975062043,0.28985506983563203,6.521739134693025,0.0,0.14492753491781601,0.5797101502364814,0.14492753491781601,0.0,1.1594202899077457,0.14492753491781601,0.28985506983563203,0.0,0.0,0.0,1.4492753597433776,6.376811589209992,3.333333334805421,28.550724642940196,0.7246376851542975,0.0,0.0,0.28985506983563203,0.14492753491781601,0.28985506983563203,0.0,0.0,0.0,0.43478260475344804,0.0,0.0,0.14492753491781601,0.0,3.0434782649697887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5797101502364814,0.0,0.43478260475344804,2.0289855099798593,0.0,0.0,0.0,0.0,0.0,0.14492753491781601,1.3043478248255616,0.5797101502364814,0.5797101502364814,0.28985506983563203,0.28985506983563203,0.0,0.8695652200721136,0.28985506983563203,0.28985506983563203,1.4492753597433776,0.0,0.0,0.0,0.0,0.0,0.0,1.884057975062043,0.14492753491781601,0.0,0.28985506983563203,0.0
